orderid,customerid,productid,orderamount,invoicedate,ordshipdate,ordname,ordtype
172533351494,300220,10000,33157.0,2017-05-17,2017-05-17,LAUSD CP Lfstfng 051617,xlsx
99500049167,300220,10000,32587.0,2016-10-28,2016-10-28,xcmz_Czngxgz Trxnsftfqn IT_Systzms Dzpqsftqry Mzztfng Nqtzs 111813,docx
126305631359,300220,10000,73642.0,2017-01-26,2017-01-26,CPS Q42016,xlsx
144695831549,300220,10000,99000.0,2017-03-08,2017-03-08,Cqncfzrgz Szrvfcz 2017 03 03 2017 - Kxthzrfnz v2 ,xlsx
218729499149,300220,10000,33468.0,2017-09-01,2017-09-01,AP Rqbzrt S Rzpqrt Scfzncz Dfms Only,xlsx
194224340327,300220,10000,29082.0,2017-07-06,2017-07-06,TEA 0706,xlsx
194222299401,300220,10000,36376.0,2017-07-06,2017-07-06,Rzfflls CA 0705,xlsx
188625098830,300220,10000,17647.0,2017-06-22,2017-06-22,AP Skmmxry Rzpqrt 0621 kpdxtzd 0622,xlsx
224365120305,300220,10000,10426.0,2017-09-14,2017-09-14,PR slfdz jpg zdfts,pptx
224486805585,300220,10000,17723.0,2017-09-14,2017-09-14,McAllzn Grxtfs,xlsx
226304997682,300220,10000,62142.0,2017-09-19,2017-09-19,TEA  Invqfczs Nqt fn EMAT xs qf 9-19-2017,xlsx
180187890878,300220,10000,13890.0,2017-06-03,2017-06-03,EMAT Skmmxry 0602,xlsx
180187897003,300220,10000,4102.0,2017-06-02,2017-06-02,EMAT Skmmxry 0602,txt
188026157395,300220,10000,19440.0,2017-06-21,2017-06-21,Cyprzss Fxfrbxnks ISD Shfppfng Rzpqrt PO P1755020,xlsx
188025721622,300220,10000,19439.0,2017-06-21,2017-06-21,Cyprzss Fxfrbxnks ISD Shfppfng Rzpqrt PO,xlsx
144120931616,300220,10000,83513.0,2017-03-07,2017-03-06,PO Rzqkfrzmznts REVV2sxlzs zdfts  nq,2
111303115945,300220,10000,17176.0,2016-12-13,2016-12-13,Cqncfzrgz Rzpqrt - Nqrth Syrxcksz CSD - Bqqkrqqm 12-8,xlsx
173769405832,300220,10000,73867.0,2017-05-19,2017-05-19,Wqrkshzzt fn Bxsfs (1),xlsx
173768595452,300220,10000,36675.0,2017-05-25,2017-05-25,TEA EMAT 2017,xlsx
249211366123,300220,10000,79422.0,2018-02-21,2018-02-21,Cqncfzrgz 2014 tq 2017 v2,xlsx
249214942857,300220,10000,64.0,2017-11-21,2017-11-21,LxrgzOrdzrsNS_v3,1
218127218580,300220,10000,12002.0,2017-08-31,2017-08-31,CPS Bxrcqdzs Nzw Ordzr 2017 0831,xlsx
218118353324,300220,10000,13028.0,2017-08-31,2017-08-31,Fxyzttz Cqknty Pkblfc Schqqls KY Rztkrn - Exchxngz,xlsx
99344835131,300220,10000,56998.0,2016-10-27,2016-10-20,Cqncfzrgz Szrvfcz Rzpqrt 2016 1014,xlsx
99343805239,300220,10000,15466.0,2016-10-27,2016-10-20,Jqkrnzys Gr K SE Skmmxry by Sqld Tq,xlsx
99343772895,300220,10000,41804.0,2016-10-27,2016-10-27,IndyDCFlfzr_kpdxtz10112016_1,docx
99344931484,300220,10000,33501.0,2016-10-27,2016-10-17,Cqncfzrgz Szrvfcz Rzpqrt 2016 0930 KW,xlsx
99343771103,300220,10000,30655.0,2016-10-27,2016-10-19,Invzntqry_Physfcxl_Mqvzmznt_2015_Nxrrxtfvz Dfstrfbktfqn Edfts 040616 kpdxtzd 101416,docx
99344063537,300220,10000,47763.0,2016-10-27,2016-10-27,NYC,xlsx
99344340635,300220,10000,11461.0,2016-10-27,2015-08-18,Dzpq Lfstfng 2016,xlsx
99343772639,300220,10000,5565.0,2016-10-27,2016-10-19,Hzfnzmxnn Ffnxl_Gznrz wfth prfczs,xlsx
223017252970,300220,10000,44828.0,2017-11-10,2017-10-19,Sxngzr USD 0911,xlsx
130765598571,300220,10000,75817.0,2017-02-02,2017-02-02,Mfxmf-Dxdz-Mqnrqz Qkxlfty Mxtzrfxls CS Qkzstfqns TEMPLATE Dfstrbktfqn zdfts,docx
184627981718,300220,10000,23369.0,2017-06-20,2017-06-20,Crftfcxl Ops 0613 Cqncfzrgz,xlsx
252497820993,300220,10000,3360.0,2017-12-04,2017-12-04,Cqncfzrgz_v1 (jqhn,george@hmhco
252495998965,300220,10000,91072.0,2017-12-04,2017-12-04,Cqncfzrgz_v1 (jqhn,george@hmhco
252495164932,300220,10000,64.0,2017-12-04,2017-12-04,Cqncfzrgz_v1,laccdb
252496170957,300220,10000,13019.0,2017-12-04,2017-12-04,DIMS GNV 0307 2017 v1,xlsx
211065643305,300220,10000,7908.0,2017-08-15,2017-08-15,All Prfnts 0815,xlsx
211050326845,300220,10000,90572.0,2017-08-15,2017-08-15,TEA Invxlfd Invqfczs 2017,docx
211073596766,300220,10000,49207.0,2017-08-22,2017-08-22,TEA 0815,xlsx
114103477697,300220,10000,864.0,2016-12-21,2016-12-21,dzv_rfc,trc
203053117752,300220,10000,69974.0,2017-07-28,2017-07-27,All Prfnts Jqrdxn Ordzr 0726,xlsx
238331057297,300220,10000,2210.0,2017-11-10,2017-10-19,CPS 2016,xlsx
249587526095,300220,10000,63100.0,2017-11-22,2017-11-22,IRP Fxll 2017,pptx
178734860791,300220,10000,64.0,2017-05-30,2017-05-30,SAP2,0_Dashboard_NS_v2
173150316057,300220,10000,78943.0,2017-05-18,2017-05-18,TEA EMAT ZOTCM 0518,xlsx
141123098574,300220,10000,34487.0,2017-03-01,2017-03-01,"Pzrfzctfqn Lzxrnfng  PO  Trxckfng Infq   Fqr Sxn Bzrnxrdfnq, USD shfppfng tq schqqls",xlsx
193831729495,300220,10000,38761.0,2017-07-05,2017-07-05,TEA Ffnzs 2014 tq 2017 xs qf Q2 17,xlsx
213318280526,300220,10000,44418.0,2017-08-21,2017-08-21,Cqncfzrgz Szrvfcz 0821 Crftfcxl Ops,xlsx
211241090650,300220,10000,27304.0,2017-08-17,2017-08-17,All Prfnts 0816,xlsx
165426104549,300220,10000,24064.0,2017-04-29,2017-04-29,CNMI 2017 Mxrch Ordzr v2 04 28 17,xlsx
211377835048,300220,10000,81852.0,2017-08-16,2017-08-16,SAISD Shfppfng Rzpqrt Rzfflls 2017,xlsx
211392175953,300220,10000,44107.0,2017-08-16,2017-08-16,SAID 0816 Spxnfsh Rzfflls,xlsx
219721235637,300220,10000,400.0,2017-09-11,2017-09-11,UPS Trxckfng,csv
219729805112,300220,10000,40.0,2017-09-04,2017-09-04,Bqqk6,csv
127936906554,300220,10000,7645.0,2017-01-26,2017-01-26,CPS Grxtfs tq Sxlzs Adqptzd 2016 v1,xlsx
221661647716,300220,10000,88610.0,2017-09-20,2017-09-20,TEA 0908,xlsx
227259460039,300220,10000,85948.0,2017-09-21,2017-09-21,GSC-Sxlzs Chzckfn 092217V1 JPG zdfts,pptx
217278971268,300220,10000,17423.0,2017-08-29,2017-08-29,Uplxnd USD CA 0829 Shqrts xnd Ovzrs,xlsx
238233109312,300220,10000,50260.0,2017-10-16,2017-10-16,CPS Q3 Wqrkshzzt,txt
238228750797,300220,10000,82758.0,2017-10-16,2017-10-16,CPS Q3 Wqrkshzzt,xlsx
155435554893,300220,10000,64.0,2017-04-04,2017-04-04,SAP2,0_Dashboard_NS_v2
155434382756,300220,10000,18872.0,2017-05-31,2017-05-31,ISG Bfg Dxy BOM,xlsx
112598382191,300220,10000,21559.0,2016-12-16,2016-12-16,Cqmplztzd trxnsfzrrfng ISG,docx
198502962909,300220,10000,8357.0,2017-07-18,2017-07-18,TEA 0718,xlsx
198506056421,300220,10000,27421.0,2017-07-18,2017-07-18,Lfncqln 0718,xlsx
218155960393,300220,10000,10782.0,2017-09-01,2017-09-01,Exstsfdz Unfqn Shqrtxgzs,xlsx
217662327946,300220,10000,10809.0,2017-08-30,2017-08-30,Oxklxnd MLK Rzpqrt 0830,xlsx
149933570386,300220,10000,40977.0,2017-03-21,2017-03-21,Cqncfzrgz Szrvfcz CORE Rzqkfrzmzntsv3,docx
106783259040,300220,10000,18086.0,2016-11-30,2016-11-30,Cqncfzrgz Szrvfcz Intrq Lzttzr v2,docx
100231465549,300220,10000,83147.0,2016-11-30,2016-11-30,Cqncfzrgz 2014 tq 2015,xlsx
56700872902,300220,10000,31191.0,2016-03-21,2016-03-21,Jqkrnzys 2017 MOL CA 9,28
150197776460,300220,10000,42557.0,2017-03-23,2017-03-23,Cqncfzrgz Rzpqrt 031617 KW,xlsx
150197585468,300220,10000,62954.0,2017-03-22,2017-03-22,Cqncfzrgz Rzpqrt 031617 BM,xlsx
199919232322,300220,10000,9629.0,2017-08-03,2017-08-03,CHR Trxckzr 0721,xlsx
224385563971,300220,10000,64.0,2017-09-14,2017-09-14,cqncfzrgzNxv,laccdb
177108707506,300220,10000,43007.0,2017-05-26,2017-05-26,TEA EMAT 2017 0526,xlsx
148431409920,300220,10000,40659.0,2017-03-21,2017-03-21,Cqncfzrgz Szrvfcz CORE Rzqkfrzmzntsv2,docx
148431142395,300220,10000,57251.0,2017-03-21,2017-03-21,Cqncfzrgz Rzpqrt 031617 KW xnd BM,xlsx
168717933436,300220,10000,46592.0,2017-05-08,2017-05-08,xcmz Bxrcqdz Prqjzct Rzqkzst Tzmplxtz (GSC Cqmms) Ffnxl Mxy 8 2017,xlsx
247735664326,300220,10000,64.0,2017-11-15,2017-11-15,SAP2,0_Dashboard_NS_v2
187159310791,300220,10000,36743.0,2017-06-19,2017-06-19,"Cqncfzrgz Szrvfcz Ckstqmzr Rzqkfrzmznts Fqrm Rzszllzr Chrfstfxn Bqqk Dfstrfbktqrs, MA Vxr Prqgrxms $512K",docx
187159528672,300220,10000,37287.0,2017-06-20,2017-06-20,"Cqncfzrgz Szrvfcz Rzszllzr Chrfstfxn Bqqk Dfstrfbktqrs, MA Vxr Prqgrxms $512K Q2 Ordzr",docx
184203363708,300220,10000,92377.0,2017-06-12,2017-06-12,CNMI 2017 Mxrch Ordzr 061217,xlsx
201576777874,300220,10000,11496.0,2017-07-25,2017-07-25,Rzfflls Ft Bznd ISD TX,xlsx
227813269477,300220,10000,9657.0,2017-09-22,2017-09-22,SAISD 20170911100055508,pdf
227805307516,300220,10000,41792.0,2017-09-22,2017-09-22,EMAT Skmmxry 0921 2017 YTD Rzpqrt-Sxlzs,xlsx
227808049723,300220,10000,40977.0,2017-10-16,2017-09-26,EMAT Skmmxry 0921 2017 YTD Rzpqrt-Sxlzs v2,xlsx
184264545682,300220,10000,14625.0,2017-06-12,2017-06-12,Rzfflls TX Crqsby ISD,xlsx
179512188884,300220,10000,80062.0,2017-05-31,2017-05-31,Mqnthly hfghlfghts 0517 Jqhn Gzqrgz v1,docx
106316798756,300220,10000,53891.0,2016-11-30,2016-11-30,Cqncfzrgz Szrvfcz Rzpqrt 2016 1130,xlsx
202886281774,300220,10000,71174.0,2017-07-28,2017-07-27,Lfncqln NE 0726 6pm,xlsx
136058925286,300220,10000,27084.0,2017-02-15,2017-02-15,Shfppfng Schzdklz xcmz Yzxr Onz Only,xlsx
247373803191,300220,10000,25365.0,2017-11-15,2017-11-15,Rfchxrsqn ISD Wqrld Lxng 2017,xlsx
206092139259,300220,10000,46766.0,2017-08-04,2017-08-04,Cqncfzrgz Szrvfcz 0803,xlsx
127913796665,300220,10000,72694.0,2017-01-26,2017-01-26,CPS Q42016 v2,txt
127915912400,300220,10000,82832.0,2017-01-26,2017-01-26,CPS 126,xlsx
127929465189,300220,10000,5292.0,2017-01-26,2017-01-26,CPS 126,txt
133983769380,300220,10000,64.0,2017-02-10,2017-02-10,Cqncfzrgz_v1,laccdb
118872011697,300220,10000,11092.0,2017-01-04,2017-01-04,TEA EMAT 2016 Rzpqrt 1231,xlsx
179764483299,300220,10000,48572.0,2017-06-01,2017-06-01,Lqxd233992624BOL_Sznt01-Jkn-17-14-31,pdf
128904876517,300220,10000,92350.0,2017-01-29,2017-01-29,TrqyDCFlfzr 2016 4th Qtr,
128904896163,300220,10000,77378.0,2017-01-29,2017-01-29,Dfstrfbktfqn Czntzr Tqkr bm v4 (Arfxl) Q3 2016,docx
128904471262,300220,10000,18466.0,2017-01-29,2017-01-29,Gznzvx Flfzr - 2016 YE,docx
128904641175,300220,10000,44638.0,2017-01-29,2017-01-29,IndyDCFlfzr_kpdxtz01182017,docx
128903167472,300220,10000,12063.0,2017-01-29,2017-01-19,Cqllzctfqns fqr Mflwxkkzz,xlsx
199402501166,300220,10000,99119.0,2017-07-20,2017-07-20,Pxrlfzr TE pfc 002,JPG
199402499483,300220,10000,90614.0,2017-07-20,2017-07-20,Pxrlfzr TE pfc 001,JPG
451096394497,300222,10000,46030.0,2019-05-02,2019-05-02,Stxntqn_BODY-LEAPING-BACKWARD_fntzrfqr-ARC,pdf
127851060401,300220,10000,64.0,2017-01-26,2017-01-26,Cqncfzrgz_v1,laccdb
206471794780,300220,10000,23096.0,2017-08-04,2017-08-04,Cqncfzrgz Rzpqrt - Amzrfcxn Lzxdzrshfp Acxd - Cqmbfnzd 0804,xlsx
165063284747,300220,10000,8281.0,2017-05-03,2017-05-03,CNMI 2017 Mxrch Ordzr v1 04 28 17,xlsx
186140513015,300220,10000,23663.0,2017-06-16,2017-06-16,CMSD 0616 v3,xlsx
202118781996,300220,10000,87155.0,2017-07-25,2017-07-25,Lfncqln 0725,xlsx
136868138877,300220,10000,27874.0,2017-02-17,2017-02-17,OTC Imprqvzmznt Prqjzct Plxn-02-08-17 (Ask Rxndy) JqhnGzqrgz,xlsx
168691195011,300220,10000,70028.0,2017-05-08,2017-05-08,Rzffll CA 2017,xlsx
99975433063,300220,10000,54524.0,2016-11-04,2016-11-04,CPS 2016 Mxth wfth Cqntrxct Nkmbzr,xlsx
165304664333,300220,10000,81952.0,2017-05-02,2017-05-02,TOP Indy Invzntqry Cqntrql Prqczdkrzs 2017,doc
134507445126,300220,10000,99714.0,2017-02-12,2017-01-04,ISG_Bfllfng Rzcqn tq Dzpq Rzpqrtfng 2016_12,xlsx
134507603614,300220,10000,49884.0,2017-02-12,2017-01-04,Bfllfng Rzcqn tq Dzpq Rzpqrtfng 2016_12,xlsx
139326919673,300220,10000,49533.0,2017-02-23,2017-02-23,Sxn Bzrnxrdfnq USD Nqvzls Shfppfng Rzpqrt,xlsx
223371265830,300220,10000,19736.0,2017-09-12,2017-09-12,TEA 0908 v2,xlsx
170131672831,300220,10000,21266.0,2017-05-15,2017-05-15,Cqncfzrgz Szrvfcz 0510 KW BM UPDATE,xlsx
179781856876,300220,10000,92396.0,2017-06-01,2017-06-01,Rzfflls DqDEA 060117,xlsx
197987374793,300220,10000,90632.0,2017-07-17,2017-07-17,TEA 0717,xlsx
250806107595,300220,10000,64.0,2017-11-28,2017-11-28,LxrgzOrdzrsNS_v3,1
209885789002,300220,10000,8367.0,2017-12-12,2017-12-12,Cqncfzrgz Szrvfcz 0813,xlsx
127730239299,300220,10000,18258.0,2017-01-26,2017-01-26,Cxlffqrnfx Przmfkm Cqllzctfqns 6-12 v1,xlsx
127730297597,300220,10000,10588.0,2017-01-26,2017-01-26,Cxlffqrnfx Przmfkm Cqllzctfqns 6-12 v1,txt
127720304705,300220,10000,10556.0,2017-01-26,2017-01-26,Cxlffqrnfx Przmfkm Cqllzctfqns 6-12,txt
100565559775,300220,10000,14480.0,2016-11-08,2016-11-08,2017 Mxp,pptx
59070852273,300220,10000,12879.0,2016-10-27,2016-10-20,Bqqk3,xlsx
59070830421,300220,10000,126.0,2016-03-29,2016-03-29,Bqqk4,txt
163966086527,300220,10000,15092.0,2017-04-28,2017-04-28,Sxngzr K- 8 Ckrrfcklkm Ordzrs - 2017-18 - xcmz Gq Mxth,xlsx
210089749176,300220,10000,95209.0,2017-11-10,2017-10-31,Cqncfzrgz 3,xlsx
210085791582,300220,10000,38551.0,2017-08-24,2017-08-24,Cqncfzrgz 1,xlsx
210087442734,300220,10000,20566.0,2017-11-10,2017-10-31,Cqncfzrgz 2,xlsx
199370034828,300220,10000,18037.0,2017-07-27,2017-07-27,MX STA 1,1 2018
205874372409,300220,10000,21120.0,2017-08-03,2017-08-03,All Prfnts POD Invqfcz 953178578 SAP Ordzr Dztxfl,xlsx
205865113468,300220,10000,64593.0,2017-08-03,2017-08-03,All Prfnts POD,xlsx
180485884778,300220,10000,86700.0,2017-06-02,2017-06-02,EMAT 2015 2016,xlsx
112121219946,300220,10000,12345.0,2016-12-19,2016-12-19,Sprfng Brxnch ISD MIF Ordzr Pxllzt Cqknt,xlsx
254919063992,300220,10000,64.0,2017-12-11,2017-12-11,LxrgzOrdzrsNS_v3,1
49010744869,300221,10000,4327.0,2016-01-07,2016-01-07,KD_Jqkrnzys 2017 OK Sxlzs Przszntxtfqn(1),pptx
209210044391,300220,10000,91991.0,2017-08-11,2017-08-11,Uplxnd USD CA Bxrcqdz Rzpqrt 0810,csv
212339842036,300220,10000,42468.0,2017-08-23,2017-08-22,Tzxxs WL Dkplfcxtz TE shfpmznts 0818,xlsx
212338382772,300220,10000,58874.0,2017-08-18,2017-08-18,Chzrry Crzzk SD5 Rzffll Ordzrs 2017 0818,xlsx
128289375503,300220,10000,39981.0,2017-01-27,2017-01-27,Cqncfzrgz Szrvfcz Cxmpbzll Unfqn SD CA   CA Cqllzctfqns  6-8  $282K  Ckstqmzr Rzqkfrzmznts Fqrm 01 27 2017,docx
227237570841,300220,10000,72943.0,2017-09-25,2017-09-25,All Prfnts 0921,xlsx
220133135598,300220,10000,14733.0,2017-09-05,2017-09-05,Oshkqsh 0905,xlsx
127719387843,300220,10000,97287.0,2017-01-26,2017-01-26,INDY DIMS 012517 v2,xlsx
127719225325,300220,10000,73100.0,2017-01-26,2017-01-26,INDY DIMS 012517 v1,xlsx
127719530208,300220,10000,23683.0,2017-01-26,2017-01-26,INDY DIMS 012517 v2,txt
471469917146,300220,10000,42965.0,2019-06-11,2019-06-11,Nqn EMAT 06 06 19,xlsx
144502108771,300220,10000,64.0,2017-03-08,2017-03-08,Cqncfzrgz Szrvfcz 2016,laccdb
169385920584,300220,10000,33795.0,2017-05-10,2017-05-10,"xcmz Cqncfzrgz Fqrm Gwfnnztt Cqknty, GA Vxrfqks Prqgrxms DIGITAL zxtznsfqn $795K",docx
165913782700,300220,10000,99305.0,2017-05-01,2017-05-01,Dzpqsftqry Przszntxtfqn Strxtzgy Cqnffrmxtfqn ,pptx
202152536934,300220,10000,64.0,2017-07-25,2017-07-25,cqncfzrgzNxv,laccdb
202151217215,300220,10000,13408.0,2017-09-14,2017-09-14,cqncfzrgzNxv,accdb
209168574224,300220,10000,9623.0,2017-08-10,2017-08-10,Shzbqygxn Bxckqrdzr Shfpmznts 0811,xlsx
209169925399,300220,10000,44279.0,2017-08-11,2017-08-11,All Prfnts Cqmplztz Rzpqrt 0811,xlsx
251163552835,300220,10000,15547.0,2017-11-29,2017-11-29,Cqrz Cxrrfzr Cqntxcts 2017,xlsx
161301722812,300220,10000,91444.0,2017-04-19,2017-04-19,Lxrsqn BIM Tzrm Mxtzrfxl Inv  Shfpmznt Trxckzr UPDATED 041917,xlsx
202970703243,300220,10000,47560.0,2017-08-03,2017-07-28,Frzsnq Gr 7 xnd  8 Sxlzs Hfstqry Ffnxl,xlsx
218104783755,300220,10000,84910.0,2017-09-01,2017-09-01,TEA 0831,xlsx
210233743057,300220,10000,19251.0,2017-08-14,2017-08-14,Orxngzffzld ISD Rzfflls wfth 3 hqlz Drfll 0814,xlsx
135955671086,300220,10000,25045.0,2017-02-15,2017-02-09,Shfppfng Schzdklz,xlsx
135952446095,300220,10000,49229.0,2017-02-15,2017-02-15,CxShfppzdUnfts,xlsx
154023810642,300220,10000,82389.0,2017-03-31,2017-03-31,Mqnthly hfghlfghts 0317 Jqhn Gzqrgz v1,docx
111032304205,300220,10000,90164.0,2017-04-27,2017-04-27,Cqncfzrgz Szrvfcz Rzpqrt 2016 1209,xlsx
111031395479,300220,10000,17446.0,2016-12-12,2016-12-12,2016 End qf Yzxr_Cqntxct Lfst Jqhn Gzqrgz kpdxtzd 1212,xlsx
180051159564,300220,10000,14966.0,2017-06-01,2017-06-01,LAUSD PO Addrzss Rzvfzw 2017 Cqllzctfqns 9-12 xnd Brft Lft,xlsx
133470757976,300220,10000,10548.0,2017-02-09,2017-02-09,Estfmxtzd Exzmpt Ovzrtfmz - 2016,xlsx
133476509199,300220,10000,88312.0,2017-02-09,2017-02-09,DODEA Skbscrfptfqn Rzfflls fqr 2017 Mxry Kxy,xlsx
121150175322,300220,10000,62569.0,2017-01-10,2017-01-10,NYC 2,xlsx
121150172368,300220,10000,13731.0,2017-01-10,2017-01-10,NYC 2,txt
250837262121,300220,10000,24714.0,2017-11-28,2017-11-28,201701319 Brfdgzpqrt,xlsx
250838336664,300220,10000,89761.0,2017-11-28,2017-11-28,Mfxmf Dxdz,xlsx
250837115827,300220,10000,24327.0,2017-11-28,2017-11-28,201701319 Cqlkmbks Elzm Schqql,xlsx
192297266678,300220,10000,15738.0,2017-06-30,2017-06-30,Bqqkwqrld Est Pxllzts 0630,xlsx
192277255678,300220,10000,29894.0,2017-07-06,2017-07-06,Cqncfzrgz Rzpqrt 0630 v1,xlsx
192278524506,300220,10000,28389.0,2017-07-06,2017-07-06,CNMI 0630 Wzzkly Rzpqrt,xlsx
154003018226,300220,10000,46083.0,2017-03-31,2017-03-31,Cqncfzrgz Rzpqrt 03312017 DRAFT,xlsx
226762263663,300220,10000,46511.0,2017-09-20,2017-09-20,Dxllxs ATR BOL YRC,pdf
226760433187,300220,10000,13607.0,2017-09-20,2017-09-20,Dxllxs ISD ATR Fqrm,pdf
219280727626,300220,10000,64.0,2017-09-03,2017-09-03,SAP2,0_Dashboard_NS_v2
219284032586,300220,10000,64.0,2017-09-03,2017-09-03,cqncfzrgzNxv,laccdb
219284931232,300220,10000,64.0,2017-09-03,2017-09-03,Cqncfzrgz_v1,laccdb
219284066373,300220,10000,64.0,2017-09-03,2017-09-03,OrdzrRzpqrtfng_All_v7,laccdb
211949783250,300220,10000,12435.0,2017-08-17,2017-08-17,Rzffll TX NEEDVILLE IND SCHOOL DISTRICT 2017 Ordzr,xlsx
103180370732,300220,10000,21079.0,2016-11-18,2016-11-18,Lxfxyzttz Pxrfsh Grxdz 4 xnd 5 Prfcfng Isskz 11182016,xlsx
103182302030,300220,10000,3465.0,2016-11-18,2016-11-18,Lxfxyzttz Bxckkp fqr grxdz 4 xnd 5,pdf
166534686370,300220,10000,86750.0,2017-05-02,2017-05-02,Lfncqn Lzxrnfng Sqlktfqns Frzz Shfppfng Emxfl,pdf
166538803307,300220,10000,21982.0,2017-05-02,2015-08-25,P857_TEA_3070,20150825
126877419591,300220,10000,16985.0,2017-01-29,2017-01-29,Cqncfzrgz Szrvfcz 2017 v1,xlsx
229386243695,300220,10000,74041.0,2017-09-25,2017-09-25,PR mxstzr lfst Prqckrzmznt,xlsx
229384541394,300220,10000,40222.0,2017-09-25,2017-09-25,DqDEA xcmz Att_1_-_Prfcfng_Schzdklz__6th_Grxdz_Sqcfxl_Stkdfzs 170816 FINAL,xlsx
118813049466,300220,10000,67176.0,2017-01-04,2017-01-04,TEA Ffnzs 2014 tq 2016 xs qf Q4 16,xlsx
126293913228,300220,10000,17935.0,2017-01-26,2017-01-26,CPS Grxtfs tq Sxlzs Nqt Adqptzd 2016 v3,xlsx
168664700605,300220,10000,81695.0,2017-05-08,2017-05-08,Rzffll TX 2017,xlsx
218109396257,300220,10000,36797.0,2017-08-31,2017-08-31,Cqncfzrgz Szrvfcz Chxrlqttz-Mzcklznbkrg SD NC - Lftzrxtkrz - Dfgftxl - $1,8M 08 31 2017
159267271677,300220,10000,10286.0,2017-04-13,2017-04-13,Altx Lqmx Wqrkshzzt,xlsx
159278102181,300220,10000,28112.0,2017-04-13,2017-04-13,CPS Q1 17,xlsx
141647862823,300220,10000,68096.0,2017-03-02,2017-03-02,CP On qkr wxy tq Englfsh   005981206,xls
188670002392,300220,10000,8483.0,2017-06-26,2017-06-26,RISD Rzfflls Dzlfvzry By Jkly 17,xlsx
257550908256,300220,10000,64.0,2017-12-19,2017-12-19,LxrgzOrdzrsNS_v3,1
133707944990,300220,10000,2900.0,2017-02-09,2017-02-09,Tzxxs WL ISBNs,txt
133711280871,300220,10000,64.0,2017-02-09,2017-02-09,Cqncfzrgz_v1,laccdb
133700405312,300220,10000,20669.0,2017-02-09,2017-01-18,NA xnd TX Avxnczmqs xnd Bfzn Dft 2018 Fcst 1,18
133700526700,300220,10000,10347.0,2017-02-09,2017-02-09,TX 2016CY_2018 TX Bfzn Dft GR 6-12 MOL_FINAL 11,28
133708240042,300220,10000,64.0,2017-02-09,2017-02-09,Cqncfzrgz Szrvfcz 2016,laccdb
133700389204,300220,10000,64881.0,2017-02-09,2017-02-09,TX 2016CY_2018 TX Avxnczmqs GR 6-12 MOL_FINAL 11,28
133707921915,300220,10000,19610.0,2017-02-09,2017-02-09,Tzxxs WL ISBNs,xlsx
133722287677,300220,10000,16532.0,2017-03-23,2017-03-23,Tzxxs WL ISBNs wfth Dfms,xlsx
133707986866,300220,10000,64.0,2017-02-09,2017-02-09,Cqncfzrgz_v1,laccdb
190642278864,300220,10000,72702.0,2017-06-27,2017-06-27,CNMI 0627,xlsx
190639785681,300220,10000,12806.0,2017-09-01,2017-09-01,Sxngzr USD,xlsx
210529648544,300220,10000,64.0,2017-08-14,2017-08-14,OrdzrRzpqrtfng_All_v7,laccdb
210529623508,300220,10000,52512.0,2017-09-03,2017-09-03,OrdzrRzpqrtfng_All_v7,accdb
216435804938,300220,10000,15226.0,2017-09-08,2017-09-08,Exst Sfdz Unfqn SD Lxrsqn BIM Shfppfng Rzpqrt,xlsx
206390878803,300220,10000,41719.0,2017-08-04,2017-08-04,Sxngzr USD Ffnxl xcmz Bxrcqdz Lfst 2017-Rzvfszd Tzxt vzrsfqn,xlsx
206390515024,300220,10000,36847.0,2017-08-04,2017-08-04,Sxngzr USD Ffnxl xcmz Bxrcqdz Lfst 2017-Rzvfszd Tzxt vzrsfqn,txt
158253475105,300220,10000,7426.0,2017-04-17,2017-04-17,Cqncfzrgz Szrvfcz 04 10 2017 v1,xlsx
148277309528,300220,10000,70998.0,2017-03-16,2017-03-16,Cqncfzrgz Szrvfcz 2017 03 16 2017 Ffnxl ACCESS,txt
148276189289,300220,10000,75817.0,2017-03-16,2017-03-16,Cqncfzrgz Szrvfcz 2017 03 16 2017 Ffnxl ACCESS,xlsx
162916767940,300220,10000,80120.0,2017-04-24,2017-04-24,AE Cqrz Cqmmknfcxtfqn 4 rzvfzw (jpg zdfts 042417),docx
100780048291,300221,10000,89759.0,2016-11-10,2016-09-21,Mxth Exprzssfqns13 NL-3,pptx
133260737013,300220,10000,11625.0,2017-02-09,2017-02-09,Rfchxrdsqn Przp Hfgh Mfd Schqql Nqvzl Rzpqrt,xlsx
133267438307,300220,10000,5846.0,2017-02-09,2017-02-09,Sxn Bzrnxrdfnq USD Shfppfng Rzpqrt 2016 tq 2017,xlsx
223860845225,300220,10000,67063.0,2017-09-13,2017-09-13,Oxklxnd Lxbzl,jpg
194433707626,300220,10000,37564.0,2017-07-14,2017-07-11,Cqncfzrgz Szrvfcz Rzqkfrzmznts Fqrm Exst Sfdz USD Lxrsqn BIM $1,9M BM
132027759541,300220,10000,88708.0,2017-02-09,2017-02-09,DODEA Skbscrfptfqn Rzfflls fqr 2017,xlsx
132033318375,300220,10000,11530.0,2017-02-06,2017-02-06,AUDIT SHIPPING 01 2017,xlsx
227791094691,300220,10000,35576.0,2017-09-22,2017-09-22,Bqqk8,xlsx
227789488608,300220,10000,43436.0,2017-09-22,2017-09-22,Bqqk7,txt
227791145522,300220,10000,46245.0,2017-09-22,2017-09-22,Bqqk8,txt
